TransactionId,UserId,VisitYear,VisitMonth,VisitMode_x,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,Continent,AttractionType,VisitModeId,VisitMode_y
170,56,2024,5,4,2943,4.002568274207511,5,21,111,6688,7758,Temple,Grand Mosque - Huizen,"Main Street, Huizen, Netherlands",Europe,,4,Friends
171,919,2016,2,1,1832,1.7359139904436351,5,13,64,6112,2238,Market,Local Bazaar - Cuenca,"Main Street, Cuenca, Ecuador",Europe,,1,Business
172,360,2018,7,3,1568,3.7503242150586513,4,6,43,1773,230,Museum,Science Museum - Cayman Island,"Main Street, Cayman Island, Cayman Island",Australia & Oceania,,3,Family
173,907,2018,5,4,1555,2.0330260233320465,5,5,104,3802,226,Temple,Cathedral - Nassau,"Main Street, Nassau, Bahamas",Europe,,4,Friends
174,110,2018,6,4,2053,1.5702108702332485,2,11,149,235,2538,Beach,Golden Sand Beach - Kuwait City,"Main Street, Kuwait City, Kuwait",America,,4,Friends
175,192,2020,4,3,1536,4.022067940855992,5,3,37,5819,220,Beach,Crystal Bay - Lagos,"Main Street, Lagos, NIGERIA",Europe,,3,Family
176,904,2016,8,3,2058,4.093933367480512,4,17,17,8842,2543,Beach,Paradise Beach - Bchamoun,"Main Street, Bchamoun, Lebanon",Australia & Oceania,,3,Family
177,93,2020,8,4,2353,3.834786331213662,5,17,78,4729,3614,Park,Wildlife Reserve - Lop Buri,"Main Street, Lop Buri, Thailand",Europe,,4,Friends
178,862,2021,12,5,2857,1.7339328174400923,4,20,87,671,6974,Park,Botanical Garden - Montenegro,"Main Street, Montenegro, Montenegro",Australia & Oceania,,5,Solo
179,568,2024,5,2,1848,3.413719433979068,4,13,88,518,2248,Park,Wildlife Reserve - Santa Lucia,"Main Street, Santa Lucia, Peru",Australia & Oceania,,2,Couples
180,60,2017,12,2,2533,1.2260437636980792,3,9,104,5576,5872,Park,Eco Park - Giessen,"Main Street, Giessen, Germany",Asia,,2,Couples
181,650,2022,6,5,2203,3.436953422287689,4,6,4,8253,2937,Park,National Park - Dharan,"Main Street, Dharan, Nepal",Australia & Oceania,,5,Solo
182,39,2016,3,3,1621,3.716068076430475,5,4,21,1239,244,Park,Botanical Garden - Puerto Rico,"Main Street, Puerto Rico, Puerto Rico",Europe,,3,Family
183,540,2022,1,4,2235,4.121019323356398,2,16,21,3952,2988,Museum,History Museum - Kuala Belait,"Main Street, Kuala Belait, Brunei Darussalam",America,,4,Friends
184,49,2019,9,4,1338,5.0,4,6,5,437,18,Market,Local Bazaar - Mauritius,"Main Street, Mauritius, Mauritius",Australia & Oceania,,4,Friends
185,420,2016,9,2,2102,4.401432420958146,5,6,51,7353,2566,Temple,Ancient Temple - Qatar,"Main Street, Qatar, Qatar",Europe,,2,Couples
186,637,2021,3,4,1680,5.0,4,2,26,4018,277,Museum,History Museum - Playa Samara,"Main Street, Playa Samara, Costa Rica",Australia & Oceania,,4,Friends
187,13,2016,4,4,1879,5.0,5,19,97,8606,2255,Market,Local Bazaar - Aktau,"Main Street, Aktau, Kazakhstan",Europe,,4,Friends
188,992,2020,7,4,2352,4.5892787734950105,5,16,71,5742,3614,Temple,Ancient Temple - Lop Buri,"Main Street, Lop Buri, Thailand",Europe,,4,Friends
189,36,2024,2,1,1882,4.825678488710912,5,16,17,2556,2256,Museum,Science Museum - Almaty,"Main Street, Almaty, Kazakhstan",Europe,,1,Business
190,101,2017,12,5,2743,4.4691355435564475,2,7,149,2225,6549,Market,Night Market - Akranes,"Main Street, Akranes, Iceland",America,,5,Solo
191,794,2023,3,3,2684,4.410329799579891,5,21,108,5553,6340,Market,Flea Market - Decatur,"Main Street, Decatur, Georgia",Europe,,3,Family
192,86,2017,6,4,2922,1.8015370185750208,3,10,11,2438,7576,Market,Farmers' Market - Cavan,"Main Street, Cavan, Ireland",Asia,,4,Friends
193,516,2017,11,5,1796,1.196199553079551,1,1,108,4069,2183,Beach,Golden Sand Beach - Jericoacoara,"Main Street, Jericoacoara, Brazil",Africa,,5,Solo
194,223,2019,8,3,2596,4.850398270023081,2,12,109,6615,6098,Market,Local Bazaar - Krakow,"Main Street, Krakow, Poland",America,,3,Family
195,338,2021,1,4,1458,3.458623431486793,5,2,69,3825,84,Temple,Cathedral - Gaborone,"Main Street, Gaborone, Botswana",Europe,,4,Friends
196,960,2022,4,5,1345,4.258426737499684,5,14,81,7003,13,Temple,Grand Mosque - Bel Ombre,"Main Street, Bel Ombre, Mauritius",Europe,,5,Solo
197,166,2021,1,3,2849,2.7516730826208775,5,20,13,2101,6972,Market,Farmers' Market - Chisinau,"Main Street, Chisinau, Moldova",Europe,,3,Family
198,383,2023,2,3,2896,3.0905994332920512,5,21,59,3608,7323,Market,Night Market - Westerlo,"Main Street, Westerlo, Belgium",Europe,,3,Family
199,856,2019,8,5,2156,3.8007468840477276,2,14,122,6004,2643,Temple,Sacred Shrine - Bangladesh,"Main Street, Bangladesh, Bangladesh",America,,5,Solo
200,895,2024,6,2,2816,4.661306947728373,5,9,68,6411,6771,Market,Night Market - Orestiada,"Main Street, Orestiada, Greece",Europe,,2,Couples
201,376,2017,9,1,2592,1.3510458979155437,3,9,144,3181,6099,Market,Flea Market - Lodz,"Main Street, Lodz, Poland",Asia,,1,Business
202,471,2020,2,5,2216,4.445912578538425,1,2,158,4288,2944,Beach,Paradise Beach - Hyderabad,"Main Street, Hyderabad, Pakistan",Africa,,5,Solo
203,790,2019,3,4,937,4.672050899517461,5,9,119,1921,2,72,Malang City Square,"Jl. Merdeka Utara, Malang 65119 Indonesia",Europe,Points of Interest & Landmarks,4,Friends
204,642,2018,9,5,2082,2.2621570829194186,3,8,51,5120,2550,Beach,Crystal Bay - Muscat,"Main Street, Muscat, Oman",Asia,,5,Solo
205,31,2016,9,1,2865,2.4208664565262383,4,18,43,7548,6981,Temple,Ancient Temple - Ansiao,"Main Street, Ansiao, Portugal",Australia & Oceania,,1,Business
206,375,2021,6,2,1701,1.1858459088876385,2,14,98,1423,291,Temple,Grand Mosque - Roatan,"Main Street, Roatan, Honduras",America,,2,Couples
207,11,2019,3,1,2334,1.062962444466872,1,12,48,5038,3545,Market,Flea Market - Pasir Ris,"Main Street, Pasir Ris, Singapore",Africa,,1,Business
208,988,2018,5,4,2359,3.4080245054309164,4,12,114,5396,3669,Park,Wildlife Reserve - Hue,"Main Street, Hue, Vietnam",Australia & Oceania,,4,Friends
209,302,2022,2,4,2671,1.8821585819892421,4,19,158,7595,6330,Market,Farmers' Market - Minsk,"Main Street, Minsk, Belarus",Australia & Oceania,,4,Friends
210,96,2023,7,3,1479,2.276007257660852,4,6,22,4233,86,Beach,Paradise Beach - Maputo,"Main Street, Maputo, Mozambique",Australia & Oceania,,3,Family
211,190,2023,10,1,1470,4.387068798106654,2,9,24,6092,87,Museum,Cultural Heritage Center - Mozambique,"Main Street, Mozambique, Mozambique",America,,1,Business
212,453,2017,11,4,1993,3.78411356500181,4,16,124,509,2480,Beach,Sunset Cove - Chloraka,"Main Street, Chloraka, Cyprus",Australia & Oceania,,4,Friends
213,192,2017,8,4,1376,4.034529749064454,5,3,37,5819,31,Market,Farmers' Market - Arusha,"Main Street, Arusha, Tanzania",Europe,,4,Friends
214,486,2019,6,1,2235,1.7499173233276801,5,3,162,1294,2988,Museum,History Museum - Kuala Belait,"Main Street, Kuala Belait, Brunei Darussalam",Europe,,1,Business
215,266,2019,8,5,1551,4.314647217817678,5,3,51,1933,227,Temple,Grand Mosque - New Providence Island,"Main Street, New Providence Island, Bahamas",Europe,,5,Solo
216,424,2024,2,2,2208,4.47191908975899,4,20,8,3812,2941,Market,Flea Market - Patan (Lalitpur),"Main Street, Patan (Lalitpur), Nepal",Australia & Oceania,,2,Couples
217,128,2016,3,4,2897,3.5933103748521735,5,14,95,1520,7323,Park,Wildlife Reserve - Westerlo,"Main Street, Westerlo, Belgium",Europe,,4,Friends
218,238,2015,7,5,2516,4.650231087514639,1,4,57,6600,5804,Beach,Golden Sand Beach - Viimsi,"Main Street, Viimsi, Estonia",Africa,,5,Solo
219,920,2022,10,4,2004,4.879314499818326,2,19,91,4252,2496,Beach,Crystal Bay - Isfahan,"Main Street, Isfahan, Iran",America,,4,Friends
220,355,2017,12,2,2409,3.925296706697752,2,20,152,3700,5475,Museum,Cultural Heritage Center - Tamuning,"Main Street, Tamuning, Mariana Islands",America,,2,Couples
221,940,2015,1,2,2199,3.9363036627745145,4,2,52,2876,2936,Museum,Art Gallery - Bhaktapur,"Main Street, Bhaktapur, Nepal",Australia & Oceania,,2,Couples
222,112,2015,7,5,1870,1.4215738958034532,2,13,136,3608,2253,Museum,History Museum - Asia,"Main Street, Asia, Asia",America,,5,Solo
223,828,2016,6,2,2631,2.083344150782663,3,18,64,4638,6174,Park,Botanical Garden - Senec,"Main Street, Senec, Slovakia",Asia,,2,Couples
224,446,2020,8,4,2572,1.7673888792707042,5,17,107,3855,6070,Temple,Sacred Shrine - Klaipeda,"Main Street, Klaipeda, Lithuania",Europe,,4,Friends
225,343,2020,7,5,1758,1.0347248369052346,2,2,115,3675,1217,Market,Night Market - Incline Village,"Main Street, Incline Village, United States",America,,5,Solo
226,145,2017,4,5,949,1.6332381255356405,3,19,111,1773,2,84,Museum Malang Tempo Doeloe,"Jl. Gajahmada no. 2, Malang 65119 Indonesia",Asia,Speciality Museums,5,Solo
227,65,2018,3,3,2466,5.0,3,4,126,8245,5685,Market,Local Bazaar - Port Vila,"Main Street, Port Vila, Vanuatu",Asia,,3,Family
228,247,2016,3,4,2760,2.459496236144206,4,3,47,7606,6711,Park,Botanical Garden - Tyreso,"Main Street, Tyreso, Sweden",Australia & Oceania,,4,Friends
229,735,2016,4,5,2909,4.880615850366887,3,10,161,1030,7449,Museum,Science Museum - Les Avenieres,"Main Street, Les Avenieres, France",Asia,,5,Solo
230,991,2021,9,3,2068,3.8891639982448245,5,9,113,651,2548,Market,Local Bazaar - Tripoli,"Main Street, Tripoli, Lebanon",Europe,,3,Family
231,490,2015,9,2,2027,1.9490339505387615,5,19,9,2973,2518,Beach,Paradise Beach - Beit She'an,"Main Street, Beit She'an, Israel",Europe,,2,Couples
232,825,2021,2,1,2433,2.988523213936851,4,2,49,4995,5575,Temple,Cathedral - North Shore,"Main Street, North Shore, New Zealand",Australia & Oceania,,1,Business
233,439,2015,5,1,2754,1.8763792908004615,5,13,7,5755,6572,Museum,Art Gallery - Eidsvoll,"Main Street, Eidsvoll, Norway",Europe,,1,Business
234,106,2020,1,5,2196,4.9358942327294955,2,20,12,1949,2934,Temple,Cathedral - Male,"Main Street, Male, Maldives",America,,5,Solo
235,181,2017,4,4,1565,4.889059935619855,3,6,70,4980,228,Museum,Art Gallery - Bridgetown,"Main Street, Bridgetown, Barbados",Asia,,4,Friends
236,184,2022,2,5,2761,1.1049551551293164,5,2,132,1402,6711,Museum,Cultural Heritage Center - Tyreso,"Main Street, Tyreso, Sweden",Europe,,5,Solo
237,226,2020,8,4,1972,5.0,2,11,58,8585,2468,Park,Wildlife Reserve - Taipei,"Main Street, Taipei, Taiwan",America,,4,Friends
238,777,2016,4,4,2082,4.384260429211549,2,6,62,3361,2550,Beach,Crystal Bay - Muscat,"Main Street, Muscat, Oman",America,,4,Friends
239,790,2022,5,4,2070,1.8295250080851133,5,9,119,1921,2549,Market,Local Bazaar - Tripoli,"Main Street, Tripoli, Libya",Europe,,4,Friends
240,909,2019,11,1,1640,3.6825509853057823,3,16,19,6540,247,Museum,Science Museum - Maho,"Main Street, Maho, St Martin / St Maarten",Asia,,1,Business
241,89,2022,4,5,2759,3.587706791862742,5,20,17,5952,6711,Park,National Park - Tyreso,"Main Street, Tyreso, Sweden",Europe,,5,Solo
242,688,2022,5,3,2195,2.375154983230334,3,21,39,680,2934,Park,Wildlife Reserve - Male,"Main Street, Male, Maldives",Asia,,3,Family
243,530,2020,5,3,2218,4.5337868000303025,5,14,124,2950,2948,Park,Botanical Garden - Lahore,"Main Street, Lahore, Pakistan",Europe,,3,Family
244,371,2016,5,1,2729,1.3482588132518685,2,19,112,4558,6521,Temple,Sacred Shrine - Kuopio,"Main Street, Kuopio, Finland",America,,1,Business
245,972,2022,11,5,2111,2.9577807249249912,5,3,22,3505,2582,Temple,Cathedral - Medina,"Main Street, Medina, Saudi Arabia",Europe,,5,Solo
246,936,2020,3,5,2214,1.0396928286523517,3,2,147,1094,2944,Beach,Golden Sand Beach - Hyderabad,"Main Street, Hyderabad, Pakistan",Asia,,5,Solo
247,913,2020,7,3,1710,5.0,5,12,5,7486,295,Temple,Sacred Shrine - San Juan del Sur,"Main Street, San Juan del Sur, Nicaragua",Europe,,3,Family
248,399,2022,3,4,2747,4.506254527107638,5,4,79,3833,6566,Beach,Crystal Bay - Bekkjarvik,"Main Street, Bekkjarvik, Norway",Europe,,4,Friends
249,106,2015,2,4,2539,2.135408304638624,2,20,12,1949,6037,Market,Night Market - Balatonfured,"Main Street, Balatonfured, Hungary",America,,4,Friends
250,271,2016,3,2,1409,2.366696159805132,5,16,69,493,45,Temple,Ancient Temple - Algiers,"Main Street, Algiers, Algeria",Europe,,2,Couples
251,975,2023,11,2,1669,1.6422495112327051,2,17,54,3840,260,Temple,Sacred Shrine - San Ignacio,"Main Street, San Ignacio, Belize",America,,2,Couples
252,831,2022,3,4,2090,4.566469856517259,2,19,162,8576,2561,Beach,Crystal Bay - West Bank,"Main Street, West Bank, Palestine",America,,4,Friends
253,503,2021,8,1,1489,1.2355853017108607,3,2,161,8126,91,Museum,Art Gallery - Walvis Bay,"Main Street, Walvis Bay, Namibia",Asia,,1,Business
254,679,2021,4,3,2004,4.861626622254857,5,9,49,1874,2496,Beach,Crystal Bay - Isfahan,"Main Street, Isfahan, Iran",Europe,,3,Family
255,525,2019,3,3,2475,5.0,5,7,162,113,5687,Temple,Sacred Shrine - EU,"Main Street, EU, Europe",Europe,,3,Family
256,849,2016,10,3,2655,4.2065117712252,4,3,51,6080,6252,Beach,Paradise Beach - Langenthal,"Main Street, Langenthal, Switzerland",Australia & Oceania,,3,Family
257,32,2020,5,2,2261,1.8518618000057367,2,16,129,7824,3000,Museum,Art Gallery - Dili District,"Main Street, Dili District, East Timor",America,,2,Couples
258,393,2024,4,3,2479,2.940360383254203,3,17,127,4959,5722,Beach,Sunset Cove - Vorchdorf,"Main Street, Vorchdorf, Austria",Asia,,3,Family
259,40,2017,9,3,1380,3.408959499235725,4,3,58,4728,32,Park,National Park - Dar es Salaam,"Main Street, Dar es Salaam, Tanzania",Australia & Oceania,,3,Family
260,660,2018,8,3,2472,3.918499088809015,4,20,87,4371,5688,Market,Local Bazaar - Europe,"Main Street, Europe, Europe",Australia & Oceania,,3,Family
261,218,2024,11,4,2490,4.17465235924675,5,20,49,2205,5735,Temple,Grand Mosque - Mlini,"Main Street, Mlini, Croatia",Europe,,4,Friends
262,731,2016,7,5,2361,3.216858861275531,2,8,84,2855,3669,Park,Wildlife Reserve - Hue,"Main Street, Hue, Vietnam",America,,5,Solo
263,981,2016,8,1,1865,2.405255683287423,3,9,152,5661,2250,Museum,History Museum - Montevideo,"Main Street, Montevideo, Uruguay",Asia,,1,Business
264,82,2022,5,5,2171,4.563669122259612,5,1,144,3168,2660,Temple,Sacred Shrine - Paro,"Main Street, Paro, Bhutan",Europe,,5,Solo
265,845,2022,4,2,1752,1.325568232071833,2,12,4,2605,634,Temple,Ancient Temple - Tuxtla Gutierrez,"Main Street, Tuxtla Gutierrez, Mexico",America,,2,Couples
266,720,2024,7,4,2690,3.36502421697398,5,4,109,2331,6373,Museum,Science Museum - Khabarovsk,"Main Street, Khabarovsk, Russia",Europe,,4,Friends
267,201,2020,1,3,1818,4.602259353869923,5,9,119,2804,2231,Temple,Grand Mosque - Cali,"Main Street, Cali, Colombia",Europe,,3,Family
268,447,2019,6,3,2934,1.7434906611656036,5,4,40,7264,7630,Museum,Art Gallery - Monaco,"Main Street, Monaco, Monaco",Europe,,3,Family
269,844,2022,8,4,2301,4.321340867245205,5,20,45,6477,3349,Temple,Sacred Shrine - Kota Bharu,"Main Street, Kota Bharu, Malaysia",Europe,,4,Friends
270,428,2018,7,3,640,4.7788464910133,5,9,85,1992,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Europe,Nature & Wildlife Areas,3,Family
271,38,2018,2,3,2769,4.143325194108209,2,14,148,2952,6696,Temple,Ancient Temple - Sollentuna,"Main Street, Sollentuna, Sweden",America,,3,Family
272,211,2019,7,5,1929,1.051747569101424,4,14,162,4553,2327,Temple,Ancient Temple - Wan Chai,"Main Street, Wan Chai, Hong Kong",Australia & Oceania,,5,Solo
273,444,2015,6,2,1334,1.720548108528825,3,2,27,7362,12,Temple,Sacred Shrine - Shimoni,"Main Street, Shimoni, Kenya",Asia,,2,Couples
274,327,2015,5,2,1972,2.368452315567803,4,11,148,1197,2468,Park,Wildlife Reserve - Taipei,"Main Street, Taipei, Taiwan",Australia & Oceania,,2,Couples
275,761,2016,4,1,2388,1.9347601425521836,2,1,155,7082,5466,Beach,Crystal Bay - Viti Levu,"Main Street, Viti Levu, Fiji",America,,1,Business
276,227,2022,1,2,2822,4.850608560909709,5,21,117,631,6862,Park,Botanical Garden - Marina di Carrara,"Main Street, Marina di Carrara, Italy",Europe,,2,Couples
277,48,2021,2,3,2609,4.1063756564551745,4,14,5,5790,6149,Beach,Crystal Bay - Romania,"Main Street, Romania, Romania",Australia & Oceania,,3,Family
278,18,2024,7,3,1365,2.6878838294062812,4,7,34,3656,28,Beach,Sunset Cove - Port Sudan,"Main Street, Port Sudan, Sudan",Australia & Oceania,,3,Family
279,912,2023,10,2,2348,4.718789994661782,3,5,28,4887,3581,Beach,Golden Sand Beach - Chonburi,"Main Street, Chonburi, Thailand",Asia,,2,Couples
280,439,2019,3,1,2398,3.9623767979047475,5,13,7,5755,5469,Park,Botanical Garden - Moorea,"Main Street, Moorea, French Polynesia",Europe,,1,Business
281,807,2016,5,4,1355,2.638428847308168,5,14,118,6315,25,Temple,Cathedral - Mahe Island,"Main Street, Mahe Island, Seychelles",Europe,,4,Friends
282,708,2021,8,4,2239,3.0155262776078215,5,16,11,5104,2982,Temple,Sacred Shrine - Brunei,"Main Street, Brunei, Brunei Darussalam",Europe,,4,Friends
283,187,2022,8,5,1920,1.797715433215827,5,13,132,4215,2296,Beach,Sunset Cove - Sanya,"Main Street, Sanya, China",Europe,,5,Solo
284,345,2021,6,5,1923,4.884295993063287,3,6,85,2766,2324,Beach,Paradise Beach - Hongkong,"Main Street, Hongkong, Hong Kong",Asia,,5,Solo
285,224,2021,5,5,2179,3.069185983560293,3,15,76,8708,2782,Park,Wildlife Reserve - Kochi,"Main Street, Kochi, India",Asia,,5,Solo
286,830,2019,2,4,1638,5.0,4,1,136,6802,247,Temple,Grand Mosque - Maho,"Main Street, Maho, St Martin / St Maarten",Australia & Oceania,,4,Friends
287,488,2016,9,4,1642,2.885999084067391,3,17,126,4797,252,Market,Night Market - Port of Spain,"Main Street, Port of Spain, Trinidad and Tobago",Asia,,4,Friends
288,909,2020,1,1,1319,4.443366412389903,3,16,19,6540,4,Temple,Grand Mosque - Kigali,"Main Street, Kigali, Rwanda",Asia,,1,Business
289,877,2018,11,4,1308,1.7155473937086558,5,21,162,3613,1,Beach,Paradise Beach - Douala,"Main Street, Douala, Cameroon",Europe,,4,Friends
290,849,2024,2,1,2083,4.928361270097152,4,3,51,6080,2550,Temple,Sacred Shrine - Muscat,"Main Street, Muscat, Oman",Australia & Oceania,,1,Business
291,229,2016,1,5,1358,4.648137468133211,5,10,100,278,26,Park,Botanical Garden - Victoria,"Main Street, Victoria, Seychelles",Europe,,5,Solo
292,390,2023,12,3,1306,2.9528117791066197,5,12,21,6772,1,Park,Eco Park - Douala,"Main Street, Douala, Cameroon",Europe,,3,Family
293,979,2021,4,4,2304,4.598888661258309,4,20,126,4805,3351,Park,Wildlife Reserve - Kota Kinabalu District,"Main Street, Kota Kinabalu District, Malaysia",Australia & Oceania,,4,Friends
294,589,2020,4,1,2167,4.009031705895304,2,6,30,3850,2661,Beach,Paradise Beach - Thimphu,"Main Street, Thimphu, Bhutan",America,,1,Business
295,188,2019,5,3,2899,5.0,4,13,20,3228,7211,Museum,Art Gallery - Breendonk,"Main Street, Breendonk, Belgium",Australia & Oceania,,3,Family
296,858,2017,5,2,1888,2.2290199245152444,4,1,37,6240,2260,Beach,Sunset Cove - Kaztsik,"Main Street, Kaztsik, Kazakhstan",Australia & Oceania,,2,Couples
297,270,2024,8,2,1371,2.862080021256598,3,12,154,1117,27,Park,Botanical Garden - Khartoum,"Main Street, Khartoum, Sudan",Asia,,2,Couples
298,607,2024,11,3,2010,4.959998450424212,2,14,120,8476,2514,Museum,Cultural Heritage Center - Baghdad,"Main Street, Baghdad, Iraq",America,,3,Family
299,310,2018,11,1,1310,4.114317816540864,3,13,144,3620,3,Beach,Crystal Bay - N'Djamena,"Main Street, N'Djamena, Chad",Asia,,1,Business
300,132,2017,3,3,1476,3.0738668749611167,2,17,22,8419,89,Museum,Cultural Heritage Center - Tofinho,"Main Street, Tofinho, Mozambique",America,,3,Family
301,551,2022,6,3,1867,4.882900931648488,4,6,134,2439,2252,Temple,Sacred Shrine - Caracas,"Main Street, Caracas, Venezuela",Australia & Oceania,,3,Family
302,72,2017,12,5,1872,1.187816156929606,2,0,10,5586,2253,Museum,History Museum - Asia,"Main Street, Asia, Asia",America,,5,Solo
303,793,2021,12,3,1743,4.62818521185196,4,5,30,205,584,Beach,Paradise Beach - Greenland,"Main Street, Greenland, Greenland",Australia & Oceania,,3,Family
304,845,2021,3,3,2929,2.3270634377348025,2,12,4,2605,7605,Temple,Ancient Temple - Kerry,"Main Street, Kerry, Ireland",America,,3,Family
305,672,2021,2,5,1376,2.1444836312951487,5,4,109,7787,31,Market,Farmers' Market - Arusha,"Main Street, Arusha, Tanzania",Europe,,5,Solo
306,187,2021,8,4,2850,3.4728593743823746,5,13,132,4215,6975,Temple,Sacred Shrine - Tivat,"Main Street, Tivat, Montenegro",Europe,,4,Friends
307,486,2016,1,3,1481,3.2989380042798957,5,3,162,1294,86,Market,Night Market - Maputo,"Main Street, Maputo, Mozambique",Europe,,3,Family
308,191,2024,9,3,2895,3.5822804274795237,2,8,154,3867,7323,Temple,Sacred Shrine - Westerlo,"Main Street, Westerlo, Belgium",America,,3,Family
309,422,2017,11,4,1676,3.6791023826880953,5,7,12,3451,269,Park,Wildlife Reserve - Manuel Antonio,"Main Street, Manuel Antonio, Costa Rica",Europe,,4,Friends
310,120,2024,7,3,2844,2.8261107641259877,4,1,22,1317,6973,Museum,Cultural Heritage Center - Moldova,"Main Street, Moldova, Moldova",Australia & Oceania,,3,Family
